Comuna,Variable,Año,Valor
Rinconada,Frecuencia Anual Casos Policiales,2018,1
Rinconada,Frecuencia Anual Casos Policiales,2019,1
Rinconada,Frecuencia Anual Denuncia,2005,1
Rinconada,Frecuencia Anual Denuncia,2006,0
Rinconada,Frecuencia Anual Denuncia,2007,1
Rinconada,Frecuencia Anual Denuncia,2008,4
Rinconada,Frecuencia Anual Denuncia,2009,0
Rinconada,Frecuencia Anual Denuncia,2010,1
Rinconada,Frecuencia Anual Denuncia,2011,1
Rinconada,Frecuencia Anual Denuncia,2012,0
Rinconada,Frecuencia Anual Denuncia,2013,2
Rinconada,Frecuencia Anual Denuncia,2014,0
Rinconada,Frecuencia Anual Denuncia,2015,1
Rinconada,Frecuencia Anual Denuncia,2016,1
Rinconada,Frecuencia Anual Denuncia,2017,3
Rinconada,Frecuencia Anual Denuncia,2018,1
Rinconada,Frecuencia Anual Denuncia,2019,0
Rinconada,Frecuencia Anual Detenciones,2005,0
Rinconada,Frecuencia Anual Detenciones,2006,0
Rinconada,Frecuencia Anual Detenciones,2007,1
Rinconada,Frecuencia Anual Detenciones,2008,2
Rinconada,Frecuencia Anual Detenciones,2009,1
Rinconada,Frecuencia Anual Detenciones,2010,0
Rinconada,Frecuencia Anual Detenciones,2011,0
Rinconada,Frecuencia Anual Detenciones,2012,0
Rinconada,Frecuencia Anual Detenciones,2013,0
Rinconada,Frecuencia Anual Detenciones,2014,0
Rinconada,Frecuencia Anual Detenciones,2015,0
Rinconada,Frecuencia Anual Detenciones,2016,0
Rinconada,Frecuencia Anual Detenciones,2017,0
Rinconada,Frecuencia Anual Detenciones,2018,0
Rinconada,Frecuencia Anual Detenciones,2019,1
Río Bueno,Frecuencia Anual Aprehendidos,2005,0
Río Bueno,Frecuencia Anual Aprehendidos,2006,0
Río Bueno,Frecuencia Anual Aprehendidos,2007,0
Río Bueno,Frecuencia Anual Aprehendidos,2008,1
Río Bueno,Frecuencia Anual Aprehendidos,2009,2
Río Bueno,Frecuencia Anual Aprehendidos,2010,0
Río Bueno,Frecuencia Anual Aprehendidos,2011,3
Río Bueno,Frecuencia Anual Aprehendidos,2012,0
Río Bueno,Frecuencia Anual Aprehendidos,2013,5
Río Bueno,Frecuencia Anual Aprehendidos,2014,1
Río Bueno,Frecuencia Anual Aprehendidos,2015,2
Río Bueno,Frecuencia Anual Aprehendidos,2016,1
Río Bueno,Frecuencia Anual Aprehendidos,2017,0
Río Bueno,Frecuencia Anual Aprehendidos,2018,0
Río Bueno,Frecuencia Anual Aprehendidos,2019,2
Río Bueno,Frecuencia Anual Casos Policiales,2005,7
Río Bueno,Frecuencia Anual Casos Policiales,2006,1
Río Bueno,Frecuencia Anual Casos Policiales,2007,2
Río Bueno,Frecuencia Anual Casos Policiales,2008,4
Río Bueno,Frecuencia Anual Casos Policiales,2009,4
Río Bueno,Frecuencia Anual Casos Policiales,2010,0
Río Bueno,Frecuencia Anual Casos Policiales,2011,10
Río Bueno,Frecuencia Anual Casos Policiales,2012,7
Río Bueno,Frecuencia Anual Casos Policiales,2013,12
Río Bueno,Frecuencia Anual Casos Policiales,2014,7
Río Bueno,Frecuencia Anual Casos Policiales,2015,9
Río Bueno,Frecuencia Anual Casos Policiales,2016,9
Río Bueno,Frecuencia Anual Casos Policiales,2017,6
Río Bueno,Frecuencia Anual Casos Policiales,2018,10
Río Bueno,Frecuencia Anual Casos Policiales,2019,5
Río Bueno,Frecuencia Anual Denuncia,2005,7
Río Bueno,Frecuencia Anual Denuncia,2006,1
Río Bueno,Frecuencia Anual Denuncia,2007,2
Río Bueno,Frecuencia Anual Denuncia,2008,3
Río Bueno,Frecuencia Anual Denuncia,2009,3
Río Bueno,Frecuencia Anual Denuncia,2010,0
Río Bueno,Frecuencia Anual Denuncia,2011,7
Río Bueno,Frecuencia Anual Denuncia,2012,7
Río Bueno,Frecuencia Anual Denuncia,2013,8
Río Bueno,Frecuencia Anual Denuncia,2014,6
Río Bueno,Frecuencia Anual Denuncia,2015,7
Río Bueno,Frecuencia Anual Denuncia,2016,8
Río Bueno,Frecuencia Anual Denuncia,2017,6
Río Bueno,Frecuencia Anual Denuncia,2018,10
Río Bueno,Frecuencia Anual Denuncia,2019,2
Río Bueno,Frecuencia Anual Detenciones,2005,0
Río Bueno,Frecuencia Anual Detenciones,2006,0
Río Bueno,Frecuencia Anual Detenciones,2007,0
Río Bueno,Frecuencia Anual Detenciones,2008,1
Río Bueno,Frecuencia Anual Detenciones,2009,1
Río Bueno,Frecuencia Anual Detenciones,2010,0
Río Bueno,Frecuencia Anual Detenciones,2011,3
Río Bueno,Frecuencia Anual Detenciones,2012,0
Río Bueno,Frecuencia Anual Detenciones,2013,4
Río Bueno,Frecuencia Anual Detenciones,2014,1
Río Bueno,Frecuencia Anual Detenciones,2015,2
Río Bueno,Frecuencia Anual Detenciones,2016,1
Río Bueno,Frecuencia Anual Detenciones,2017,0
Río Bueno,Frecuencia Anual Detenciones,2018,0
Río Bueno,Frecuencia Anual Detenciones,2019,3
Río Claro,Frecuencia Anual Aprehendidos,2005,0
Río Claro,Frecuencia Anual Aprehendidos,2006,0
Río Claro,Frecuencia Anual Aprehendidos,2007,0
Río Claro,Frecuencia Anual Aprehendidos,2008,0
Río Claro,Frecuencia Anual Aprehendidos,2009,0
Río Claro,Frecuencia Anual Aprehendidos,2010,0
Río Claro,Frecuencia Anual Aprehendidos,2011,0
Río Claro,Frecuencia Anual Aprehendidos,2012,0
Río Claro,Frecuencia Anual Aprehendidos,2013,1
Río Claro,Frecuencia Anual Aprehendidos,2014,2
Río Claro,Frecuencia Anual Aprehendidos,2015,0
Río Claro,Frecuencia Anual Aprehendidos,2016,0
Río Claro,Frecuencia Anual Aprehendidos,2017,0
Río Claro,Frecuencia Anual Aprehendidos,2018,0
Río Claro,Frecuencia Anual Aprehendidos,2019,0
Río Claro,Frecuencia Anual Casos Policiales,2005,0
Río Claro,Frecuencia Anual Casos Policiales,2006,1
Río Claro,Frecuencia Anual Casos Policiales,2007,0
Río Claro,Frecuencia Anual Casos Policiales,2008,2
Río Claro,Frecuencia Anual Casos Policiales,2009,0
Río Claro,Frecuencia Anual Casos Policiales,2010,2
Río Claro,Frecuencia Anual Casos Policiales,2011,2
Río Claro,Frecuencia Anual Casos Policiales,2012,3
Río Claro,Frecuencia Anual Casos Policiales,2013,1
Río Claro,Frecuencia Anual Casos Policiales,2014,2
Río Claro,Frecuencia Anual Casos Policiales,2015,0
Río Claro,Frecuencia Anual Casos Policiales,2016,0
Río Claro,Frecuencia Anual Casos Policiales,2017,1
Río Claro,Frecuencia Anual Casos Policiales,2018,1
Río Claro,Frecuencia Anual Casos Policiales,2019,0
Río Claro,Frecuencia Anual Denuncia,2005,0
Río Claro,Frecuencia Anual Denuncia,2006,1
Río Claro,Frecuencia Anual Denuncia,2007,0
Río Claro,Frecuencia Anual Denuncia,2008,2
Río Claro,Frecuencia Anual Denuncia,2009,0
Río Claro,Frecuencia Anual Denuncia,2010,2
Río Claro,Frecuencia Anual Denuncia,2011,2
Río Claro,Frecuencia Anual Denuncia,2012,3
Río Claro,Frecuencia Anual Denuncia,2013,0
Río Claro,Frecuencia Anual Denuncia,2014,0
Río Claro,Frecuencia Anual Denuncia,2015,0
Río Claro,Frecuencia Anual Denuncia,2016,0
Río Claro,Frecuencia Anual Denuncia,2017,1
Río Claro,Frecuencia Anual Denuncia,2018,1
Río Claro,Frecuencia Anual Denuncia,2019,0
Río Claro,Frecuencia Anual Detenciones,2005,0
Río Claro,Frecuencia Anual Detenciones,2006,0
Río Claro,Frecuencia Anual Detenciones,2007,0
Río Claro,Frecuencia Anual Detenciones,2008,0
Río Claro,Frecuencia Anual Detenciones,2009,0
Río Claro,Frecuencia Anual Detenciones,2010,0
Río Claro,Frecuencia Anual Detenciones,2011,0
Río Claro,Frecuencia Anual Detenciones,2012,0
Río Claro,Frecuencia Anual Detenciones,2013,1
Río Claro,Frecuencia Anual Detenciones,2014,2
Río Claro,Frecuencia Anual Detenciones,2015,0
Río Claro,Frecuencia Anual Detenciones,2016,0
Río Claro,Frecuencia Anual Detenciones,2017,0
Río Claro,Frecuencia Anual Detenciones,2018,0
Río Claro,Frecuencia Anual Detenciones,2019,0
Río Hurtado,Frecuencia Anual Aprehendidos,2005,0
Río Hurtado,Frecuencia Anual Aprehendidos,2006,0
Río Hurtado,Frecuencia Anual Aprehendidos,2007,0
Río Hurtado,Frecuencia Anual Aprehendidos,2008,0
Río Hurtado,Frecuencia Anual Aprehendidos,2009,0
Río Hurtado,Frecuencia Anual Aprehendidos,2010,0
Río Hurtado,Frecuencia Anual Aprehendidos,2011,0
Río Hurtado,Frecuencia Anual Aprehendidos,2012,0
Río Hurtado,Frecuencia Anual Aprehendidos,2013,0
Río Hurtado,Frecuencia Anual Aprehendidos,2014,0
Río Hurtado,Frecuencia Anual Aprehendidos,2015,0
Río Hurtado,Frecuencia Anual Aprehendidos,2016,0
Río Hurtado,Frecuencia Anual Aprehendidos,2017,0
Río Hurtado,Frecuencia Anual Aprehendidos,2018,0
Río Hurtado,Frecuencia Anual Aprehendidos,2019,0
Río Hurtado,Frecuencia Anual Casos Policiales,2005,0
Río Hurtado,Frecuencia Anual Casos Policiales,2006,0
Río Hurtado,Frecuencia Anual Casos Policiales,2007,0
Río Hurtado,Frecuencia Anual Casos Policiales,2008,0
Río Hurtado,Frecuencia Anual Casos Policiales,2009,0
Río Hurtado,Frecuencia Anual Casos Policiales,2010,2
Río Hurtado,Frecuencia Anual Casos Policiales,2011,0
Río Hurtado,Frecuencia Anual Casos Policiales,2012,0
Río Hurtado,Frecuencia Anual Casos Policiales,2013,0
Río Hurtado,Frecuencia Anual Casos Policiales,2014,1
Río Hurtado,Frecuencia Anual Casos Policiales,2015,0
Río Hurtado,Frecuencia Anual Casos Policiales,2016,0
Río Hurtado,Frecuencia Anual Casos Policiales,2017,0
Río Hurtado,Frecuencia Anual Casos Policiales,2018,0
Río Hurtado,Frecuencia Anual Casos Policiales,2019,1
Río Hurtado,Frecuencia Anual Denuncia,2005,0
Río Hurtado,Frecuencia Anual Denuncia,2006,0
Río Hurtado,Frecuencia Anual Denuncia,2007,0
Río Hurtado,Frecuencia Anual Denuncia,2008,0
Río Hurtado,Frecuencia Anual Denuncia,2009,0
Río Hurtado,Frecuencia Anual Denuncia,2010,2
Río Hurtado,Frecuencia Anual Denuncia,2011,0
Río Hurtado,Frecuencia Anual Denuncia,2012,0
Río Hurtado,Frecuencia Anual Denuncia,2013,0
Río Hurtado,Frecuencia Anual Denuncia,2014,1
Río Hurtado,Frecuencia Anual Denuncia,2015,0
Río Hurtado,Frecuencia Anual Denuncia,2016,0
Río Hurtado,Frecuencia Anual Denuncia,2017,0
Río Hurtado,Frecuencia Anual Denuncia,2018,0
Río Hurtado,Frecuencia Anual Denuncia,2019,1
Río Hurtado,Frecuencia Anual Detenciones,2005,0
Río Hurtado,Frecuencia Anual Detenciones,2006,0
Río Hurtado,Frecuencia Anual Detenciones,2007,0
Río Hurtado,Frecuencia Anual Detenciones,2008,0
Río Hurtado,Frecuencia Anual Detenciones,2009,0
Río Hurtado,Frecuencia Anual Detenciones,2010,0
Río Hurtado,Frecuencia Anual Detenciones,2011,0
Río Hurtado,Frecuencia Anual Detenciones,2012,0
Río Hurtado,Frecuencia Anual Detenciones,2013,0
Río Hurtado,Frecuencia Anual Detenciones,2014,0
Río Hurtado,Frecuencia Anual Detenciones,2015,0
Río Hurtado,Frecuencia Anual Detenciones,2016,0
Río Hurtado,Frecuencia Anual Detenciones,2017,0
Río Hurtado,Frecuencia Anual Detenciones,2018,0
Río Hurtado,Frecuencia Anual Detenciones,2019,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2005,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2006,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2007,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2008,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2009,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2010,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2011,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2012,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2013,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2014,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2015,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2016,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2017,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2018,0
Río Ibáñez,Frecuencia Anual Aprehendidos,2019,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2005,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2006,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2007,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2008,1
Río Ibáñez,Frecuencia Anual Casos Policiales,2009,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2010,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2011,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2012,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2013,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2014,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2015,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2016,2
Río Ibáñez,Frecuencia Anual Casos Policiales,2017,1
Río Ibáñez,Frecuencia Anual Casos Policiales,2018,0
Río Ibáñez,Frecuencia Anual Casos Policiales,2019,1
Río Ibáñez,Frecuencia Anual Denuncia,2005,0
Río Ibáñez,Frecuencia Anual Denuncia,2006,0
Río Ibáñez,Frecuencia Anual Denuncia,2007,0
Río Ibáñez,Frecuencia Anual Denuncia,2008,1
Río Ibáñez,Frecuencia Anual Denuncia,2009,0
Río Ibáñez,Frecuencia Anual Denuncia,2010,0
Río Ibáñez,Frecuencia Anual Denuncia,2011,0
Río Ibáñez,Frecuencia Anual Denuncia,2012,0
Río Ibáñez,Frecuencia Anual Denuncia,2013,0
Río Ibáñez,Frecuencia Anual Denuncia,2014,0
Río Ibáñez,Frecuencia Anual Denuncia,2015,0
Río Ibáñez,Frecuencia Anual Denuncia,2016,2
Río Ibáñez,Frecuencia Anual Denuncia,2017,1
Río Ibáñez,Frecuencia Anual Denuncia,2018,0
Río Ibáñez,Frecuencia Anual Denuncia,2019,1
Río Ibáñez,Frecuencia Anual Detenciones,2005,0
Río Ibáñez,Frecuencia Anual Detenciones,2006,0
Río Ibáñez,Frecuencia Anual Detenciones,2007,0
Río Ibáñez,Frecuencia Anual Detenciones,2008,0
Río Ibáñez,Frecuencia Anual Detenciones,2009,0
Río Ibáñez,Frecuencia Anual Detenciones,2010,0
Río Ibáñez,Frecuencia Anual Detenciones,2011,0
Río Ibáñez,Frecuencia Anual Detenciones,2012,0
Río Ibáñez,Frecuencia Anual Detenciones,2013,0
Río Ibáñez,Frecuencia Anual Detenciones,2014,0
Río Ibáñez,Frecuencia Anual Detenciones,2015,0
Río Ibáñez,Frecuencia Anual Detenciones,2016,0
Río Ibáñez,Frecuencia Anual Detenciones,2017,0
Río Ibáñez,Frecuencia Anual Detenciones,2018,0
Río Ibáñez,Frecuencia Anual Detenciones,2019,0
Río Negro,Frecuencia Anual Aprehendidos,2005,0
Río Negro,Frecuencia Anual Aprehendidos,2006,0
Río Negro,Frecuencia Anual Aprehendidos,2007,0
Río Negro,Frecuencia Anual Aprehendidos,2008,0
Río Negro,Frecuencia Anual Aprehendidos,2009,0
Río Negro,Frecuencia Anual Aprehendidos,2010,2
Río Negro,Frecuencia Anual Aprehendidos,2011,0
Río Negro,Frecuencia Anual Aprehendidos,2012,0
Río Negro,Frecuencia Anual Aprehendidos,2013,0
Río Negro,Frecuencia Anual Aprehendidos,2014,0
Río Negro,Frecuencia Anual Aprehendidos,2015,1
Río Negro,Frecuencia Anual Aprehendidos,2016,0
Río Negro,Frecuencia Anual Aprehendidos,2017,0
Río Negro,Frecuencia Anual Aprehendidos,2018,0
Río Negro,Frecuencia Anual Aprehendidos,2019,0
Río Negro,Frecuencia Anual Casos Policiales,2005,5
Río Negro,Frecuencia Anual Casos Policiales,2006,8
Río Negro,Frecuencia Anual Casos Policiales,2007,1
Río Negro,Frecuencia Anual Casos Policiales,2008,3
Río Negro,Frecuencia Anual Casos Policiales,2009,3
Río Negro,Frecuencia Anual Casos Policiales,2010,7
Río Negro,Frecuencia Anual Casos Policiales,2011,1
Río Negro,Frecuencia Anual Casos Policiales,2012,4
Río Negro,Frecuencia Anual Casos Policiales,2013,1
Río Negro,Frecuencia Anual Casos Policiales,2014,4
Río Negro,Frecuencia Anual Casos Policiales,2015,4
Río Negro,Frecuencia Anual Casos Policiales,2016,2
Río Negro,Frecuencia Anual Casos Policiales,2017,4
Río Negro,Frecuencia Anual Casos Policiales,2018,2
Río Negro,Frecuencia Anual Casos Policiales,2019,2
Río Negro,Frecuencia Anual Denuncia,2005,5
Río Negro,Frecuencia Anual Denuncia,2006,8
Río Negro,Frecuencia Anual Denuncia,2007,1
Río Negro,Frecuencia Anual Denuncia,2008,3
Río Negro,Frecuencia Anual Denuncia,2009,3
Río Negro,Frecuencia Anual Denuncia,2010,5
Río Negro,Frecuencia Anual Denuncia,2011,1
Río Negro,Frecuencia Anual Denuncia,2012,4
Río Negro,Frecuencia Anual Denuncia,2013,1
Río Negro,Frecuencia Anual Denuncia,2014,4
Río Negro,Frecuencia Anual Denuncia,2015,3
Río Negro,Frecuencia Anual Denuncia,2016,2
Río Negro,Frecuencia Anual Denuncia,2017,4
Río Negro,Frecuencia Anual Denuncia,2018,2
Río Negro,Frecuencia Anual Denuncia,2019,2
Río Negro,Frecuencia Anual Detenciones,2005,0
Río Negro,Frecuencia Anual Detenciones,2006,0
Río Negro,Frecuencia Anual Detenciones,2007,0
Río Negro,Frecuencia Anual Detenciones,2008,0
Río Negro,Frecuencia Anual Detenciones,2009,0
Río Negro,Frecuencia Anual Detenciones,2010,2
Río Negro,Frecuencia Anual Detenciones,2011,0
Río Negro,Frecuencia Anual Detenciones,2012,0
Río Negro,Frecuencia Anual Detenciones,2013,0
Río Negro,Frecuencia Anual Detenciones,2014,0
Río Negro,Frecuencia Anual Detenciones,2015,1
Río Negro,Frecuencia Anual Detenciones,2016,0
Río Negro,Frecuencia Anual Detenciones,2017,0
Río Negro,Frecuencia Anual Detenciones,2018,0
Río Negro,Frecuencia Anual Detenciones,2019,0
Río Verde,Frecuencia Anual Aprehendidos,2005,0
Río Verde,Frecuencia Anual Aprehendidos,2006,0
Río Verde,Frecuencia Anual Aprehendidos,2007,0
Río Verde,Frecuencia Anual Aprehendidos,2008,0
Río Verde,Frecuencia Anual Aprehendidos,2009,0
Río Verde,Frecuencia Anual Aprehendidos,2010,0
Río Verde,Frecuencia Anual Aprehendidos,2011,0
Río Verde,Frecuencia Anual Aprehendidos,2012,0
Río Verde,Frecuencia Anual Aprehendidos,2013,0
Río Verde,Frecuencia Anual Aprehendidos,2014,0
Río Verde,Frecuencia Anual Aprehendidos,2015,0
Río Verde,Frecuencia Anual Aprehendidos,2016,0
Río Verde,Frecuencia Anual Aprehendidos,2017,0
Río Verde,Frecuencia Anual Aprehendidos,2018,0
Río Verde,Frecuencia Anual Aprehendidos,2019,0
Río Verde,Frecuencia Anual Casos Policiales,2005,0
Río Verde,Frecuencia Anual Casos Policiales,2006,0
Río Verde,Frecuencia Anual Casos Policiales,2007,0
Río Verde,Frecuencia Anual Casos Policiales,2008,0
Río Verde,Frecuencia Anual Casos Policiales,2009,0
Río Verde,Frecuencia Anual Casos Policiales,2010,0
Río Verde,Frecuencia Anual Casos Policiales,2011,0
Río Verde,Frecuencia Anual Casos Policiales,2012,0
Río Verde,Frecuencia Anual Casos Policiales,2013,0
Río Verde,Frecuencia Anual Casos Policiales,2014,0
Río Verde,Frecuencia Anual Casos Policiales,2015,0
Río Verde,Frecuencia Anual Casos Policiales,2016,0
Río Verde,Frecuencia Anual Casos Policiales,2017,0
Río Verde,Frecuencia Anual Casos Policiales,2018,0
Río Verde,Frecuencia Anual Casos Policiales,2019,0
Río Verde,Frecuencia Anual Denuncia,2005,0
Río Verde,Frecuencia Anual Denuncia,2006,0
Río Verde,Frecuencia Anual Denuncia,2007,0
Río Verde,Frecuencia Anual Denuncia,2008,0
Río Verde,Frecuencia Anual Denuncia,2009,0
Río Verde,Frecuencia Anual Denuncia,2010,0
Río Verde,Frecuencia Anual Denuncia,2011,0
Río Verde,Frecuencia Anual Denuncia,2012,0
Río Verde,Frecuencia Anual Denuncia,2013,0
Río Verde,Frecuencia Anual Denuncia,2014,0
Río Verde,Frecuencia Anual Denuncia,2015,0
Río Verde,Frecuencia Anual Denuncia,2016,0
Río Verde,Frecuencia Anual Denuncia,2017,0
Río Verde,Frecuencia Anual Denuncia,2018,0
Río Verde,Frecuencia Anual Denuncia,2019,0
Río Verde,Frecuencia Anual Detenciones,2005,0
Río Verde,Frecuencia Anual Detenciones,2006,0
Río Verde,Frecuencia Anual Detenciones,2007,0
Río Verde,Frecuencia Anual Detenciones,2008,0
Río Verde,Frecuencia Anual Detenciones,2009,0
Río Verde,Frecuencia Anual Detenciones,2010,0
Río Verde,Frecuencia Anual Detenciones,2011,0
Río Verde,Frecuencia Anual Detenciones,2012,0
Río Verde,Frecuencia Anual Detenciones,2013,0
Río Verde,Frecuencia Anual Detenciones,2014,0
Río Verde,Frecuencia Anual Detenciones,2015,0
Río Verde,Frecuencia Anual Detenciones,2016,0
Río Verde,Frecuencia Anual Detenciones,2017,0
Río Verde,Frecuencia Anual Detenciones,2018,0
Río Verde,Frecuencia Anual Detenciones,2019,0
Romeral,Frecuencia Anual Aprehendidos,2005,0
Romeral,Frecuencia Anual Aprehendidos,2006,1
Romeral,Frecuencia Anual Aprehendidos,2007,0
Romeral,Frecuencia Anual Aprehendidos,2008,0
Romeral,Frecuencia Anual Aprehendidos,2009,0
Romeral,Frecuencia Anual Aprehendidos,2010,0
Romeral,Frecuencia Anual Aprehendidos,2011,0
Romeral,Frecuencia Anual Aprehendidos,2012,0
Romeral,Frecuencia Anual Aprehendidos,2013,1
Romeral,Frecuencia Anual Aprehendidos,2014,0
Romeral,Frecuencia Anual Aprehendidos,2015,1
Romeral,Frecuencia Anual Aprehendidos,2016,0
Romeral,Frecuencia Anual Aprehendidos,2017,1
Romeral,Frecuencia Anual Aprehendidos,2018,0
Romeral,Frecuencia Anual Aprehendidos,2019,0
Romeral,Frecuencia Anual Casos Policiales,2005,3
Romeral,Frecuencia Anual Casos Policiales,2006,5
Romeral,Frecuencia Anual Casos Policiales,2007,5
Romeral,Frecuencia Anual Casos Policiales,2008,3
Romeral,Frecuencia Anual Casos Policiales,2009,2
Romeral,Frecuencia Anual Casos Policiales,2010,3
Romeral,Frecuencia Anual Casos Policiales,2011,5
Romeral,Frecuencia Anual Casos Policiales,2012,3
Romeral,Frecuencia Anual Casos Policiales,2013,3
Romeral,Frecuencia Anual Casos Policiales,2014,0
Romeral,Frecuencia Anual Casos Policiales,2015,1
Romeral,Frecuencia Anual Casos Policiales,2016,3
Romeral,Frecuencia Anual Casos Policiales,2017,2
Romeral,Frecuencia Anual Casos Policiales,2018,1
Romeral,Frecuencia Anual Casos Policiales,2019,1
Romeral,Frecuencia Anual Denuncia,2005,3
Romeral,Frecuencia Anual Denuncia,2006,4
Romeral,Frecuencia Anual Denuncia,2007,5
Romeral,Frecuencia Anual Denuncia,2008,3
Romeral,Frecuencia Anual Denuncia,2009,2
Romeral,Frecuencia Anual Denuncia,2010,3
Romeral,Frecuencia Anual Denuncia,2011,5
Romeral,Frecuencia Anual Denuncia,2012,3
Romeral,Frecuencia Anual Denuncia,2013,2
Romeral,Frecuencia Anual Denuncia,2014,0
Romeral,Frecuencia Anual Denuncia,2015,0
Romeral,Frecuencia Anual Denuncia,2016,3
Romeral,Frecuencia Anual Denuncia,2017,1
Romeral,Frecuencia Anual Denuncia,2018,1
Romeral,Frecuencia Anual Denuncia,2019,1
Romeral,Frecuencia Anual Detenciones,2005,0
Romeral,Frecuencia Anual Detenciones,2006,1
Romeral,Frecuencia Anual Detenciones,2007,0
Romeral,Frecuencia Anual Detenciones,2008,0
Romeral,Frecuencia Anual Detenciones,2009,0
Romeral,Frecuencia Anual Detenciones,2010,0
Romeral,Frecuencia Anual Detenciones,2011,0
